Crash ID,Road User,Gender,Age,Age Group
20054026,Motorcycle rider,Male,40,40_to_64
20052287,Driver,Male,75,75_or_older
20051229,Driver,Female,30,26_to_39
20052005,Passenger,Female,73,65_to_74
20052005,Driver,Male,74,65_to_74
20053140,Pedestrian,Male,29,26_to_39
20051133,Pedestrian,Male,18,17_to_25
20052259,Pedestrian,Male,48,40_to_64
20052135,Pedestrian,Male,19,17_to_25
20054069,Pedestrian,Male,39,26_to_39
20052119,Pedestrian,Male,26,26_to_39
20051214,Pedestrian,Male,49,40_to_64
20051314,Pedestrian,Female,55,40_to_64
20051348,Pedestrian,Female,80,75_or_older
20052285,Pedestrian,Female,76,75_or_older
20051296,Pedestrian,Male,79,75_or_older
20051440,Pedestrian,Male,91,75_or_older
20052141,Pedestrian,Male,35,26_to_39
20054099,Pedestrian,Male,64,40_to_64
20052312,Driver,Male,31,26_to_39
20052271,Pedestrian,Male,72,65_to_74
20051004,Pedestrian,Female,70,65_to_74
20053131,Pedestrian,Male,21,17_to_25
20053205,Pedestrian,Male,48,40_to_64
20054029,Passenger,Male,3,0_to_16
20057024,Passenger,Male,23,17_to_25
20052170,Passenger,Male,21,17_to_25
20053203,Driver,Male,27,26_to_39
20053145,Driver,Male,40,40_to_64
20052084,Driver,Male,41,40_to_64
20057015,Passenger,Male,46,40_to_64
20051056,Passenger,Male,50,40_to_64
20051056,Driver,Male,53,40_to_64
20051187,Driver,Male,52,40_to_64
20051225,Driver,Male,42,40_to_64
20051100,Driver,Male,55,40_to_64
20054063,Driver,Male,20,17_to_25
20052263,Driver,Female,85,75_or_older
20052040,Passenger,Male,16,0_to_16
20053182,Driver,Male,18,17_to_25
20052040,Passenger,Female,70,65_to_74
20054074,Driver,Male,72,65_to_74
20052165,Passenger,Male,1,0_to_16
20051208,Passenger,Male,17,17_to_25
20051208,Passenger,Male,19,17_to_25
20052313,Driver,Male,24,17_to_25
20052278,Driver,Male,19,17_to_25
20055082,Driver,Male,17,17_to_25
20052125,Motorcycle rider,Male,22,17_to_25
20055014,Driver,Male,24,17_to_25
20053078,Passenger,Male,25,17_to_25
20055113,Driver,Male,24,17_to_25
20055080,Driver,Male,20,17_to_25
20055080,Passenger,Male,21,17_to_25
20053094,Motorcycle rider,Male,31,26_to_39
20052082,Driver,Male,27,26_to_39
20051363,Passenger,Male,35,26_to_39
20056007,Driver,Male,37,26_to_39
20052192,Motorcycle rider,Male,28,26_to_39
20051363,Driver,Male,45,40_to_64
20057050,Driver,Female,57,40_to_64
20055141,Passenger,Female,60,40_to_64
20052194,Driver,Male,42,40_to_64
20051186,Pedestrian,Female,16,0_to_16
20055117,Passenger,Male,18,17_to_25
20052268,Passenger,Male,23,17_to_25
20052174,Passenger,Male,24,17_to_25
20051370,Driver,Male,20,17_to_25
20052074,Driver,Female,19,17_to_25
20053059,Motorcycle rider,Male,21,17_to_25
20053222,Pedestrian,Male,24,17_to_25
20052098,Driver,Male,32,26_to_39
20053016,Motorcycle rider,Male,27,26_to_39
20057033,Other/-9,Male,37,26_to_39
20055006,Motorcycle rider,Male,29,26_to_39
20052256,Driver,Female,37,26_to_39
20052046,Passenger,Female,34,26_to_39
20054111,Driver,Female,53,40_to_64
20052181,Passenger,Male,44,40_to_64
20052181,Passenger,Male,40,40_to_64
20051301,Driver,Male,61,40_to_64
20051007,Passenger,Male,19,17_to_25
20057029,Passenger,Male,2,0_to_16
20055067,Passenger,Female,4,0_to_16
20053250,Motorcycle pillion passenger,Male,23,17_to_25
20053225,Other/-9,Female,21,17_to_25
20054045,Motorcycle rider,Male,18,17_to_25
20053178,Motorcycle rider,Male,25,17_to_25
20051077,Motorcycle rider,Male,39,26_to_39
20051101,Motorcycle rider,Male,37,26_to_39
20053250,Motorcycle rider,Male,28,26_to_39
20054048,Driver,Female,26,26_to_39
20053186,Passenger,Male,32,26_to_39
20055067,Driver,Female,38,26_to_39
20051018,Driver,Male,29,26_to_39
20052137,Pedestrian,Male,23,17_to_25
20051222,Motorcycle rider,Male,47,40_to_64
20053095,Driver,Male,50,40_to_64
20052128,Driver,Male,50,40_to_64
20051081,Pedal cyclist,Female,55,40_to_64
20051381,Driver,Male,63,40_to_64
20051381,Driver,Male,50,40_to_64
20053114,Driver,Female,43,40_to_64
20052281,Pedestrian,Male,32,26_to_39
20051394,Passenger,Female,80,75_or_older
20055037,Passenger,Female,82,75_or_older
20051303,Pedal cyclist,Male,86,75_or_older
20051030,Passenger,Female,83,75_or_older
20051030,Driver,Male,83,75_or_older
20051286,Passenger,Female,78,75_or_older
20053237,Passenger,Female,92,75_or_older
20052311,Motorcycle rider,Male,28,26_to_39
20053181,Pedal cyclist,Male,13,0_to_16
20053283,Driver,Female,16,0_to_16
20054008,Driver,Male,19,17_to_25
20051292,Driver,Female,19,17_to_25
20051328,Driver,Male,34,26_to_39
20052144,Passenger,Male,39,26_to_39
20052231,Pedal cyclist,Male,30,26_to_39
20052089,Driver,Male,37,26_to_39
20056047,Passenger,Female,34,26_to_39
20058010,Pedal cyclist,Female,29,26_to_39
20051402,Driver,Male,39,26_to_39
20057008,Driver,Male,30,26_to_39
20051362,Driver,Male,49,40_to_64
20051406,Driver,Male,55,40_to_64
20053041,Driver,Female,51,40_to_64
20051418,Motorcycle rider,Male,58,40_to_64
20051221,Pedestrian,Male,51,40_to_64
20051235,Motorcycle rider,Male,60,40_to_64
20053165,Pedal cyclist,Male,44,40_to_64
20052248,Driver,Male,66,65_to_74
20052248,Passenger,Male,71,65_to_74
20055146,Passenger,Female,52,40_to_64
20054100,Passenger,Female,71,65_to_74
20051340,Driver,Male,72,65_to_74
20054081,Driver,Female,77,75_or_older
20051190,Passenger,Female,74,65_to_74
20051263,Pedestrian,Male,34,26_to_39
20053290,Pedestrian,Male,57,40_to_64
20053222,Driver,Male,29,26_to_39
20052300,Pedestrian,Male,30,26_to_39
20053269,Pedestrian,Male,40,40_to_64
20051146,Pedestrian,Male,83,75_or_older
20051038,Pedestrian,Male,9,0_to_16
20055003,Pedestrian,Male,46,40_to_64
20051266,Pedestrian,Female,86,75_or_older
20051387,Pedestrian,Female,88,75_or_older
20058017,Pedestrian,Male,20,17_to_25
20054050,Pedestrian,Male,19,17_to_25
20051177,Pedestrian,Male,32,26_to_39
20054001,Passenger,Female,16,0_to_16
20054001,Driver,Male,19,17_to_25
20052098,Passenger,Male,29,26_to_39
20051110,Pedestrian,Female,34,26_to_39
20057033,Other/-9,Male,48,40_to_64
20053271,Driver,Male,49,40_to_64
20052223,Driver,Male,42,40_to_64
20051443,Passenger,Female,85,75_or_older
20055085,Driver,Male,51,40_to_64
20053197,Driver,Male,25,17_to_25
20051059,Motorcycle rider,Male,32,26_to_39
20055091,Driver,Female,18,17_to_25
20051243,Driver,Male,37,26_to_39
20055091,Passenger,Female,30,26_to_39
20055016,Driver,Male,39,26_to_39
20056038,Motorcycle rider,Male,38,26_to_39
20051096,Driver,Male,36,26_to_39
20055114,Driver,Male,44,40_to_64
20051338,Driver,Female,20,17_to_25
20052131,Driver,Male,22,17_to_25
20056015,Driver,Male,22,17_to_25
20053155,Driver,Male,18,17_to_25
20051043,Driver,Male,23,17_to_25
20053141,Motorcycle rider,Male,34,26_to_39
20051281,Driver,Male,29,26_to_39
20052272,Driver,Male,35,26_to_39
20053098,Driver,Male,36,26_to_39
20052035,Driver,Male,35,26_to_39
20055094,Motorcycle rider,Male,57,40_to_64
20053248,Motorcycle rider,Male,47,40_to_64
20053245,Passenger,Male,56,40_to_64
20055069,Motorcycle rider,Male,32,26_to_39
20051453,Motorcycle rider,Male,47,40_to_64
20056031,Driver,Male,78,75_or_older
20055059,Driver,Female,37,26_to_39
20053085,Passenger,Male,4,0_to_16
20052236,Passenger,Male,4,0_to_16
20051233,Motorcycle rider,Male,21,17_to_25
20052236,Passenger,Male,20,17_to_25
20053067,Motorcycle rider,Male,20,17_to_25
20052293,Pedal cyclist,Male,32,26_to_39
20051034,Driver,Male,35,26_to_39
20051355,Driver,Female,39,26_to_39
20053085,Driver,Male,32,26_to_39
20052236,Passenger,Female,26,26_to_39
20052161,Passenger,Male,36,26_to_39
20051182,Motorcycle rider,Male,34,26_to_39
20052067,Motorcycle rider,Male,33,26_to_39
20052078,Motorcycle rider,Male,33,26_to_39
20051169,Pedal cyclist,Male,29,26_to_39
20053257,Driver,Male,47,40_to_64
20053206,Motorcycle rider,Male,57,40_to_64
20052236,Driver,Female,41,40_to_64
20054054,Motorcycle rider,Male,56,40_to_64
20052115,Driver,Male,20,17_to_25
20051349,Motorcycle rider,Male,18,17_to_25
20052209,Driver,Male,47,40_to_64
20051337,Driver,Male,53,40_to_64
20051424,Motorcycle rider,Male,48,40_to_64
20053106,Driver,Female,69,65_to_74
20052193,Driver,Male,68,65_to_74
20052303,Driver,Male,73,65_to_74
20057031,Driver,Male,71,65_to_74
20052085,Passenger,Female,71,65_to_74
20051196,Driver,Male,84,75_or_older
20051129,Driver,Male,80,75_or_older
20052008,Pedal cyclist,Male,31,26_to_39
20052100,Pedal cyclist,Male,4,0_to_16
20055115,Passenger,Female,9,0_to_16
20052257,Passenger,Female,3,0_to_16
20054002,Driver,Male,19,17_to_25
20052220,Passenger,Female,17,17_to_25
20052053,Driver,Male,18,17_to_25
20055056,Passenger,Male,20,17_to_25
20052051,Motorcycle rider,Male,26,26_to_39
20054033,Motorcycle rider,Male,19,17_to_25
20053285,Driver,Male,26,26_to_39
20051022,Motorcycle rider,Male,32,26_to_39
20052265,Driver,Male,26,26_to_39
20054078,Passenger,Male,36,26_to_39
20051127,Passenger,Female,33,26_to_39
20051127,Driver,Male,37,26_to_39
20052117,Motorcycle rider,Male,32,26_to_39
20052239,Passenger,Female,61,40_to_64
20056027,Motorcycle rider,Male,43,40_to_64
20051416,Driver,Male,41,40_to_64
20051444,Driver,Male,42,40_to_64
20055123,Driver,Female,59,40_to_64
20051219,Driver,Female,54,40_to_64
20051219,Passenger,Male,63,40_to_64
20052140,Driver,Male,61,40_to_64
20054088,Driver,Male,44,40_to_64
20051068,Driver,Male,57,40_to_64
20055062,Driver,Male,49,40_to_64
20051449,Driver,Male,52,40_to_64
20053149,Driver,Male,55,40_to_64
20051139,Driver,Male,66,65_to_74
20054106,Driver,Male,73,65_to_74
20051332,Pedestrian,Male,18,17_to_25
20053288,Pedestrian,Male,25,17_to_25
20053215,Pedestrian,Male,42,40_to_64
20051230,Driver,Male,53,40_to_64
20051055,Pedestrian,Male,7,0_to_16
20055077,Pedestrian,Female,18,17_to_25
20052198,Pedestrian,Female,61,40_to_64
20051160,Pedestrian,Female,91,75_or_older
20052045,Passenger,Male,19,17_to_25
20051140,Driver,Male,18,17_to_25
20055069,Motorcycle pillion passenger,Female,21,17_to_25
20051104,Pedestrian,Male,30,26_to_39
20051275,Driver,Male,27,26_to_39
20058007,Driver,Male,35,26_to_39
20053020,Passenger,Female,71,65_to_74
20052176,Driver,Male,37,26_to_39
20052249,Driver,Male,81,75_or_older
20051242,Driver,Male,51,40_to_64
20052073,Driver,Male,47,40_to_64
20052205,Driver,Female,65,65_to_74
20052239,Driver,Male,68,65_to_74
20055076,Pedestrian,Male,82,75_or_older
20041066,Passenger,Female,15,0_to_16
20041401,Passenger,Female,8,0_to_16
20045155,Passenger,Female,19,17_to_25
20045155,Driver,Male,20,17_to_25
20041062,Motorcycle rider,Male,24,17_to_25
20042145,Passenger,Male,20,17_to_25
20044074,Driver,Male,22,17_to_25
20045006,Driver,Male,20,17_to_25
20043040,Driver,Male,80,75_or_older
20045050,Driver,Male,31,26_to_39
20045050,Passenger,Female,29,26_to_39
20041086,Motorcycle rider,Male,30,26_to_39
20044102,Motorcycle rider,Male,28,26_to_39
20042127,Passenger,Male,27,26_to_39
20041161,Passenger,Male,47,40_to_64
20042005,Driver,Male,53,40_to_64
20041030,Driver,Male,53,40_to_64
20045141,Driver,Male,16,0_to_16
20047031,Passenger,Female,14,0_to_16
20044033,Motorcycle pillion passenger,Female,12,0_to_16
20043287,Motorcycle rider,Male,19,17_to_25
20046007,Motorcycle rider,Male,23,17_to_25
20043180,Driver,Male,21,17_to_25
20043004,Driver,Male,17,17_to_25
20042117,Motorcycle rider,Male,27,26_to_39
20045081,Driver,Male,37,26_to_39
20042025,Driver,Male,36,26_to_39
20041329,Driver,Female,54,40_to_64
20042036,Driver,Male,49,40_to_64
20043044,Passenger,Female,51,40_to_64
20044065,Driver,Male,45,40_to_64
20042102,Driver,Male,58,40_to_64
20042102,Driver,Male,48,40_to_64
20043111,Driver,Female,60,40_to_64
20042060,Driver,Male,21,17_to_25
20043210,Driver,Male,80,75_or_older
20044087,Driver,Female,87,75_or_older
20043219,Passenger,Female,86,75_or_older
20043072,Passenger,Male,76,75_or_older
20041238,Passenger,Female,4,0_to_16
20043075,Motorcycle rider,Male,24,17_to_25
20046004,Pedal cyclist,Male,24,17_to_25
20044072,Motorcycle rider,Male,25,17_to_25
20041043,Passenger,Male,19,17_to_25
20045156,Driver,Male,25,17_to_25
20041324,Motorcycle rider,Male,23,17_to_25
20041038,Motorcycle rider,Male,36,26_to_39
20041031,Motorcycle rider,Male,36,26_to_39
20043076,Driver,Male,34,26_to_39
20042056,Motorcycle rider,Male,34,26_to_39
20043034,Motorcycle rider,Male,42,40_to_64
20044067,Driver,Male,48,40_to_64
20043234,Pedestrian,Male,25,17_to_25
20043232,Motorcycle rider,Male,45,40_to_64
20043232,Motorcycle pillion passenger,Female,46,40_to_64
20041172,Passenger,Male,24,17_to_25
20042159,Driver,Male,21,17_to_25
20047006,Passenger,Male,60,40_to_64
20043254,Driver,Male,84,75_or_older
20043057,Passenger,Male,87,75_or_older
20042170,Driver,Male,77,75_or_older
20041370,Passenger,Female,81,75_or_older
20045067,Driver,Female,76,75_or_older
20041074,Motorcycle rider,Male,77,75_or_older
20042257,Driver,Female,77,75_or_older
20045101,Pedal cyclist,Male,15,0_to_16
20041443,Motorcycle rider,Male,19,17_to_25
20047024,Passenger,Female,24,17_to_25
20044026,Driver,Male,19,17_to_25
20041120,Passenger,Male,22,17_to_25
20041216,Driver,Male,19,17_to_25
20045044,Passenger,Female,23,17_to_25
20041025,Driver,Male,17,17_to_25
20045056,Driver,Male,17,17_to_25
20043214,Motorcycle rider,Male,37,26_to_39
20041167,Pedal cyclist,Male,39,26_to_39
20045028,Driver,Male,29,26_to_39
20042008,Driver,Male,39,26_to_39
20041220,Motorcycle rider,Male,32,26_to_39
20043046,Driver,Male,28,26_to_39
20042268,Driver,Male,36,26_to_39
20041016,Motorcycle rider,Male,28,26_to_39
20043196,Driver,Male,56,40_to_64
20041433,Driver,Male,64,40_to_64
20041249,Driver,Male,59,40_to_64
20045043,Pedal cyclist,Male,48,40_to_64
20043021,Driver,Female,63,40_to_64
20043249,Driver,Male,49,40_to_64
20041339,Driver,Male,41,40_to_64
20041209,Passenger,Female,55,40_to_64
20041209,Driver,Male,57,40_to_64
20042308,Pedal cyclist,Male,69,65_to_74
20042257,Passenger,Female,71,65_to_74
20043259,Driver,Male,60,40_to_64
20045045,Pedestrian,Male,39,26_to_39
20041402,Pedestrian,Male,39,26_to_39
20041098,Pedestrian,Female,38,26_to_39
20041199,Driver,Male,63,40_to_64
20047031,Driver,Female,42,40_to_64
20041416,Pedestrian,Female,85,75_or_older
20041183,Pedestrian,Female,90,75_or_older
20041280,Pedestrian,Male,76,75_or_older
20045129,Pedestrian,Male,2,0_to_16
20041197,Pedestrian,Female,19,17_to_25
20045063,Driver,Male,19,17_to_25
20041237,Passenger,Female,20,17_to_25
20042287,Passenger,Male,17,17_to_25
20043178,Driver,Male,17,17_to_25
20044080,Passenger,Male,22,17_to_25
20042212,Passenger,Male,19,17_to_25
20042212,Passenger,Male,17,17_to_25
20043123,Pedestrian,Male,21,17_to_25
20042276,Passenger,Female,36,26_to_39
20042153,Driver,Male,26,26_to_39
20042178,Driver,Male,44,40_to_64
20041112,Driver,Male,51,40_to_64
20042276,Driver,Male,40,40_to_64
20041367,Driver,Male,55,40_to_64
20041306,Driver,Male,67,65_to_74
20042225,Driver,Male,80,75_or_older
20042276,Passenger,Female,13,0_to_16
20042245,Driver,Male,36,26_to_39
20043277,Passenger,Male,50,40_to_64
20041237,Driver,Male,21,17_to_25
20045066,Driver,Male,19,17_to_25
20041069,Driver,Male,31,26_to_39
20045083,Passenger,Male,63,40_to_64
20043115,Driver,Male,25,17_to_25
20045108,Motorcycle pillion passenger,Male,19,17_to_25
20048004,Motorcycle rider,Male,21,17_to_25
20043056,Driver,Female,19,17_to_25
20041060,Motorcycle pillion passenger,Male,19,17_to_25
20042116,Driver,Male,25,17_to_25
20046014,Driver,Male,17,17_to_25
20042199,Driver,Female,23,17_to_25
20043168,Driver,Male,18,17_to_25
20043060,Driver,Male,24,17_to_25
20041046,Driver,Male,22,17_to_25
20041137,Driver,Male,19,17_to_25
20045005,Motorcycle rider,Male,18,17_to_25
20046034,Passenger,Male,23,17_to_25
20043266,Driver,Female,26,26_to_39
20043204,Motorcycle rider,Male,29,26_to_39
20041119,Motorcycle rider,Male,26,26_to_39
20041377,Driver,Male,31,26_to_39
20043265,Pedestrian,Female,15,0_to_16
20046042,Driver,Male,33,26_to_39
20042100,Driver,Male,30,26_to_39
20047014,Driver,Female,36,26_to_39
20043128,Passenger,Male,32,26_to_39
20043128,Driver,Male,35,26_to_39
20041428,Passenger,Male,6,0_to_16
20044045,Motorcycle rider,Male,30,26_to_39
20046020,Motorcycle rider,Male,41,40_to_64
20046044,Passenger,Female,22,17_to_25
20046044,Driver,Male,23,17_to_25
20042203,Driver,Male,19,17_to_25
20044043,Driver,Male,22,17_to_25
20045017,Driver,Male,18,17_to_25
20041243,Driver,Male,20,17_to_25
20042264,Driver,Male,20,17_to_25
20043256,Driver,Male,18,17_to_25
20047034,Driver,Female,19,17_to_25
20044083,Driver,Male,37,26_to_39
20042207,Passenger,Male,36,26_to_39
20044049,Driver,Male,31,26_to_39
20041419,Driver,Male,43,40_to_64
20041142,Driver,Female,40,40_to_64
20041265,Driver,Male,40,40_to_64
20041243,Passenger,Male,33,26_to_39
20046011,Passenger,Male,18,17_to_25
20041399,Passenger,Female,77,75_or_older
20043154,Driver,Male,83,75_or_older
20043100,Passenger,Female,12,0_to_16
20043100,Passenger,Female,8,0_to_16
20043003,Driver,Female,17,17_to_25
20041055,Driver,Male,20,17_to_25
20041353,Motorcycle rider,Male,20,17_to_25
20044061,Driver,Male,33,26_to_39
20048003,Motorcycle pillion passenger,Female,28,26_to_39
20045087,Driver,Male,29,26_to_39
20043030,Motorcycle rider,Male,45,40_to_64
20042120,Passenger,Female,49,40_to_64
20041274,Motorcycle rider,Male,42,40_to_64
20042142,Driver,Female,50,40_to_64
20042292,Driver,Male,80,75_or_older
20041170,Passenger,Male,80,75_or_older
20041021,Driver,Male,84,75_or_older
20041230,Driver,Male,85,75_or_older
20041333,Driver,Female,76,75_or_older
20043243,Driver,Female,21,17_to_25
20043235,Driver,Male,17,17_to_25
20043273,Motorcycle rider,Male,23,17_to_25
20042273,Passenger,Female,24,17_to_25
20042003,Driver,Male,24,17_to_25
20043133,Driver,Male,23,17_to_25
20041177,Driver,Female,18,17_to_25
20041255,Driver,Male,23,17_to_25
20046009,Motorcycle rider,Male,22,17_to_25
20042209,Passenger,Male,21,17_to_25
20042016,Passenger,Female,24,17_to_25
20042143,Driver,Female,18,17_to_25
20042273,Driver,Male,33,26_to_39
20045154,Motorcycle rider,Male,37,26_to_39
20041403,Motorcycle rider,Male,37,26_to_39
20043005,Driver,Male,27,26_to_39
20041358,Driver,Male,29,26_to_39
20042045,Driver,Male,39,26_to_39
20041446,Motorcycle rider,Male,31,26_to_39
20042267,Driver,Male,61,40_to_64
20041051,Driver,Female,46,40_to_64
20041116,Driver,Female,40,40_to_64
20042017,Passenger,Female,59,40_to_64
20043098,Driver,Male,41,40_to_64
20046012,Driver,Male,53,40_to_64
20042003,Driver,Male,57,40_to_64
20042228,Driver,Female,61,40_to_64
20042239,Driver,Female,50,40_to_64
20043281,Passenger,Male,55,40_to_64
20041152,Driver,Female,57,40_to_64
20042296,Motorcycle rider,Male,51,40_to_64
20041315,Pedestrian,Male,51,40_to_64
20041176,Driver,Male,47,40_to_64
20041333,Passenger,Female,60,40_to_64
20042280,Driver,Male,62,40_to_64
20045033,Driver,Male,45,40_to_64
20041300,Driver,Male,51,40_to_64
20041396,Driver,Female,70,65_to_74
20043158,Driver,Male,69,65_to_74
20043099,Passenger,Female,69,65_to_74
20045076,Pedestrian,Male,19,17_to_25
20044085,Pedestrian,Male,27,26_to_39
20043016,Pedestrian,Female,27,26_to_39
20041441,Driver,Female,45,40_to_64
20045107,Pedestrian,Male,37,26_to_39
20041104,Pedestrian,Male,49,40_to_64
20041194,Pedestrian,Male,31,26_to_39
20043062,Pedestrian,Male,60,40_to_64
20041337,Pedestrian,Male,88,75_or_older
20042303,Pedestrian,Female,87,75_or_older
20041001,Pedestrian,Female,76,75_or_older
20041456,Pedestrian,Male,13,0_to_16
20041196,Pedestrian,Female,60,40_to_64
20041155,Pedestrian,Female,74,65_to_74
20042195,Pedestrian,Female,65,65_to_74
20041417,Pedestrian,Female,38,26_to_39
20041189,Driver,Male,26,26_to_39
20041243,Passenger,Female,15,0_to_16
20043013,Driver,Female,18,17_to_25
20045095,Passenger,Male,63,40_to_64
20041425,Driver,Male,49,40_to_64
20041107,Pedestrian,Female,65,65_to_74
20047016,Driver,Male,29,26_to_39
20044076,Driver,Male,33,26_to_39
20041132,Driver,Male,66,65_to_74
20043258,Passenger,Female,85,75_or_older
20045160,Driver,Female,38,26_to_39
20041257,Passenger,Female,0,0_to_16
20041136,Driver,Male,55,40_to_64
20043263,Motorcycle pillion passenger,Female,12,0_to_16
20043160,Passenger,Male,16,0_to_16
20043028,Pedal cyclist,Male,16,0_to_16
20041269,Driver,Male,20,17_to_25
20046021,Driver,Male,20,17_to_25
20041071,Driver,Male,25,17_to_25
20042081,Driver,Male,19,17_to_25
20043130,Driver,Female,19,17_to_25
20044021,Passenger,Male,21,17_to_25
20046015,Passenger,Male,18,17_to_25
20042192,Passenger,Male,23,17_to_25
20043104,Driver,Male,25,17_to_25
20045014,Passenger,Male,21,17_to_25
20042061,Driver,Male,21,17_to_25
20043029,Motorcycle rider,Male,24,17_to_25
